ID Transaksi;Tanggal;Hari;Bulan;Kuartal;Tahun;Jam Transaksi;Nama Produk;Kategori; Harga Satuan ;Jumlah;Diskon (%); Total Penjualan ; HPP ; Laba Kotor ;Margin (%);Cabang;Kasir;Metode Pembayaran;Status Member;Rating Pelanggan;
TRX-0750;15/05/2023;Jumat;September;Q3;2024;Pagi (08-12);Softex;Kebersihan; Rp18.000,00 ;10;0; Rp180.000,00 ; Rp117.853,00 ; Rp62.147,00 ;34,53;Lawang;Siti;QRIS;Non-Member;1;
TRX-0751;29/11/2023;Rabu;Mei;Q2;2024;Malam (20-22);Chitato;Snack; Rp12.000,00 ;4;15; Rp40.800,00 ; Rp24.037,00 ; Rp16.763,00 ;41,09;Batu;Budi;QRIS;Non-Member;4;
TRX-0752;07/01/2024;Minggu;Juli;Q3;2023;Pagi (08-12);Saos Sambal;Bumbu Dapur; Rp10.000,00 ;1;0; Rp10.000,00 ; Rp5.517,00 ; Rp4.483,00 ;44,83;Singosari;Rina;Voucher;Member;3;
TRX-0753;05/03/2023;Selasa;Maret;Q1;2024;Siang (12-16);Cheetos;Snack; Rp11.000,00 ;6;0; Rp66.000,00 ; Rp47.243,00 ; Rp18.757,00 ;28,42;Kepanjen;Budi;Kartu Debit;Member;3;
TRX-0754;11/05/2023;Rabu;Juni;Q2;2023;Pagi (08-12);Softex;Kebersihan; Rp18.000,00 ;4;0; Rp72.000,00 ; Rp41.999,00 ; Rp30.001,00 ;41,67;Kepanjen;Siti;Tunai;Member;4;
TRX-0755;12/09/2024;Jumat;November;Q4;2024;Malam (20-22);Pocari Sweat;Minuman; Rp8.000,00 ;4;0; Rp32.000,00 ; Rp20.082,00 ; Rp11.918,00 ;37,24;Singosari;Siti;QRIS;Member;1;
TRX-0756;15/12/2023;Minggu;Mei;Q2;2023;Malam (20-22);Oreo;Snack; Rp10.000,00 ;4;10; Rp36.000,00 ; Rp22.115,00 ; Rp13.885,00 ;38,57;Singosari;Siti;Voucher;Member;1;
TRX-0757;11/03/2023;Minggu;September;Q3;2024;Sore (16-20);Deodorant Rexona;Perawatan; Rp20.000,00 ;9;0; Rp180.000,00 ; Rp123.161,00 ; Rp56.839,00 ;31,58;Singosari;Budi;Tunai;Member;5;
TRX-0758;26/02/2024;Rabu;Agustus;Q3;2024;Malam (20-22);Saos Sambal;Bumbu Dapur; Rp10.000,00 ;2;20; Rp16.000,00 ; Rp10.080,00 ; Rp5.920,00 ;37,00;Batu;Rina;QRIS;Non-Member;4;
TRX-0759;19/08/2023;Sabtu;Juni;Q2;2024;Sore (16-20);Saos Sambal;Bumbu Dapur; Rp10.000,00 ;6;15; Rp51.000,00 ; Rp31.292,00 ; Rp19.708,00 ;38,64;Lawang;Agus;Kartu Kredit;Non-Member;5;
TRX-0760;05/11/2024;Minggu;Oktober;Q4;2024;Sore (16-20);Teh Botol;Minuman; Rp6.000,00 ;4;0; Rp24.000,00 ; Rp15.044,00 ; Rp8.956,00 ;37,32;Kepanjen;Agus;QRIS;Non-Member;4;
TRX-0761;03/08/2024;Kamis;Agustus;Q3;2024;Sore (16-20);Qtela;Snack; Rp14.000,00 ;5;10; Rp63.000,00 ; Rp35.558,00 ; Rp27.442,00 ;43,56;Malang Kota;Siti;Kartu Kredit;Member;5;
TRX-0762;10/04/2024;Minggu;Februari;Q1;2023;Sore (16-20);Gula Pasir 1kg;Bumbu Dapur; Rp16.000,00 ;10;0; Rp160.000,00 ; Rp99.590,00 ; Rp60.410,00 ;37,76;Lawang;Agus;Kartu Kredit;Non-Member;3;
TRX-0763;25/09/2024;Sabtu;Oktober;Q4;2023;Sore (16-20);Kecap ABC;Bumbu Dapur; Rp14.000,00 ;3;5; Rp39.900,00 ; Rp23.531,00 ; Rp16.369,00 ;41,03;Malang Kota;Siti;Tunai;Member;3;
TRX-0764;09/06/2024;Selasa;Agustus;Q3;2023;Sore (16-20);Aqua 1.5L;Minuman; Rp5.000,00 ;2;0; Rp10.000,00 ; Rp5.565,00 ; Rp4.435,00 ;44,35;Kepanjen;Siti;QRIS;Non-Member;3;
TRX-0765;10/02/2024;Sabtu;November;Q4;2024;Sore (16-20);Shampo Sunsilk;Kebersihan; Rp15.000,00 ;10;0; Rp150.000,00 ; Rp107.959,00 ; Rp42.041,00 ;28,03;Batu;Siti;Tunai;Non-Member;3;
TRX-0766;09/01/2023;Minggu;Februari;Q1;2024;Siang (12-16);Gula Pasir 1kg;Bumbu Dapur; Rp16.000,00 ;1;5; Rp15.200,00 ; Rp10.050,00 ; Rp5.150,00 ;33,88;Kepanjen;Agus;QRIS;Member;4;
TRX-0767;14/02/2023;Senin;Agustus;Q3;2023;Sore (16-20);Kapas Kecantikan;Perawatan; Rp8.000,00 ;9;20; Rp57.600,00 ; Rp36.270,00 ; Rp21.330,00 ;37,03;Lawang;Siti;Tunai;Member;4;
TRX-0768;29/04/2023;Minggu;Desember;Q4;2024;Siang (12-16);Saos Sambal;Bumbu Dapur; Rp10.000,00 ;8;5; Rp76.000,00 ; Rp52.820,00 ; Rp23.180,00 ;30,50;Malang Kota;Siti;QRIS;Non-Member;1;
TRX-0769;08/09/2023;Minggu;Mei;Q2;2024;Sore (16-20);Pasta Gigi Pepsodent;Kebersihan; Rp12.000,00 ;4;5; Rp45.600,00 ; Rp28.380,00 ; Rp17.220,00 ;37,76;Lawang;Dewi;Kartu Debit;Member;5;
TRX-0770;07/06/2024;Kamis;Februari;Q1;2023;Malam (20-22);Oreo;Snack; Rp10.000,00 ;6;10; Rp54.000,00 ; Rp35.482,00 ; Rp18.518,00 ;34,29;Batu;Dewi;Voucher;Non-Member;2;
TRX-0771;21/09/2023;Senin;Februari;Q1;2024;Sore (16-20);Susu Ultra;Minuman; Rp9.000,00 ;7;0; Rp63.000,00 ; Rp39.735,00 ; Rp23.265,00 ;36,93;Singosari;Dewi;Kartu Kredit;Member;2;
TRX-0772;21/10/2024;Senin;April;Q2;2023;Siang (12-16);Deodorant Rexona;Perawatan; Rp20.000,00 ;1;20; Rp16.000,00 ; Rp10.674,00 ; Rp5.326,00 ;33,29;Lawang;Rina;QRIS;Member;4;
TRX-0773;04/06/2024;Rabu;Oktober;Q4;2023;Pagi (08-12);Oreo;Snack; Rp10.000,00 ;5;15; Rp42.500,00 ; Rp27.164,00 ; Rp15.336,00 ;36,08;Lawang;Rina;Kartu Debit;Member;3;
TRX-0774;18/08/2024;Minggu;Februari;Q1;2024;Siang (12-16);Saos Sambal;Bumbu Dapur; Rp10.000,00 ;2;0; Rp20.000,00 ; Rp12.824,00 ; Rp7.176,00 ;35,88;Lawang;Rina;Kartu Kredit;Member;2;
TRX-0775;07/04/2024;Selasa;November;Q4;2023;Malam (20-22);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;3;10; Rp75.600,00 ; Rp48.971,00 ; Rp26.629,00 ;35,22;Singosari;Dewi;QRIS;Non-Member;2;
TRX-0776;18/01/2024;Minggu;Januari;Q1;2023;Malam (20-22);Indomie Goreng;Snack; Rp3.500,00 ;2;20; Rp5.600,00 ; Rp3.460,00 ; Rp2.140,00 ;38,21;Kepanjen;Dewi;Kartu Debit;Non-Member;4;
TRX-0777;26/07/2024;Senin;Agustus;Q3;2024;Malam (20-22);Aqua 1.5L;Minuman; Rp5.000,00 ;5;15; Rp21.250,00 ; Rp14.870,00 ; Rp6.380,00 ;30,02;Lawang;Siti;Kartu Debit;Member;4;
TRX-0778;15/11/2023;Rabu;September;Q3;2023;Malam (20-22);Cheetos;Snack; Rp11.000,00 ;7;5; Rp73.150,00 ; Rp45.016,00 ; Rp28.134,00 ;38,46;Kepanjen;Dewi;Tunai;Member;2;
TRX-0779;07/04/2023;Minggu;Juni;Q2;2023;Pagi (08-12);Softex;Kebersihan; Rp18.000,00 ;5;15; Rp76.500,00 ; Rp53.991,00 ; Rp22.509,00 ;29,42;Kepanjen;Agus;Kartu Kredit;Non-Member;1;
TRX-0780;09/05/2023;Selasa;April;Q2;2023;Malam (20-22);Lip Balm Nivea;Perawatan; Rp18.000,00 ;7;5; Rp119.700,00 ; Rp69.189,00 ; Rp50.511,00 ;42,20;Kepanjen;Dewi;Tunai;Member;1;
TRX-0781;03/05/2023;Rabu;Oktober;Q4;2024;Pagi (08-12);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;6;15; Rp142.800,00 ; Rp88.234,00 ; Rp54.566,00 ;38,21;Kepanjen;Agus;Tunai;Non-Member;1;
TRX-0782;24/11/2024;Jumat;Desember;Q4;2024;Malam (20-22);Qtela;Snack; Rp14.000,00 ;8;5; Rp106.400,00 ; Rp66.865,00 ; Rp39.535,00 ;37,16;Malang Kota;Dewi;QRIS;Member;4;
TRX-0783;19/07/2023;Jumat;Oktober;Q4;2023;Malam (20-22);Oreo;Snack; Rp10.000,00 ;1;10; Rp9.000,00 ; Rp5.104,00 ; Rp3.896,00 ;43,29;Singosari;Rina;Voucher;Member;1;
TRX-0784;12/09/2024;Senin;November;Q4;2024;Siang (12-16);Pocari Sweat;Minuman; Rp8.000,00 ;3;5; Rp22.800,00 ; Rp13.928,00 ; Rp8.872,00 ;38,91;Kepanjen;Rina;Voucher;Non-Member;1;
TRX-0785;15/06/2023;Sabtu;Oktober;Q4;2024;Pagi (08-12);Pelembab Vaseline;Perawatan; Rp25.000,00 ;7;15; Rp148.750,00 ; Rp89.609,00 ; Rp59.141,00 ;39,76;Malang Kota;Dewi;Tunai;Non-Member;2;
TRX-0786;25/02/2023;Rabu;September;Q3;2023;Siang (12-16);Shampo Sunsilk;Kebersihan; Rp15.000,00 ;4;0; Rp60.000,00 ; Rp33.164,00 ; Rp26.836,00 ;44,73;Malang Kota;Rina;Kartu Debit;Member;2;
TRX-0787;28/10/2024;Minggu;April;Q2;2023;Siang (12-16);Oreo;Snack; Rp10.000,00 ;1;5; Rp9.500,00 ; Rp6.053,00 ; Rp3.447,00 ;36,28;Singosari;Siti;Voucher;Member;5;
TRX-0788;21/01/2023;Jumat;Februari;Q1;2024;Malam (20-22);Kecap ABC;Bumbu Dapur; Rp14.000,00 ;4;0; Rp56.000,00 ; Rp31.808,00 ; Rp24.192,00 ;43,20;Singosari;Budi;Tunai;Non-Member;1;
TRX-0789;06/11/2023;Sabtu;Februari;Q1;2024;Pagi (08-12);Indomie Goreng;Snack; Rp3.500,00 ;4;0; Rp14.000,00 ; Rp9.266,00 ; Rp4.734,00 ;33,81;Singosari;Dewi;Kartu Debit;Member;2;
TRX-0790;03/07/2024;Minggu;Februari;Q1;2024;Pagi (08-12);Softex;Kebersihan; Rp18.000,00 ;8;0; Rp144.000,00 ; Rp96.643,00 ; Rp47.357,00 ;32,89;Batu;Budi;Kartu Debit;Non-Member;4;
TRX-0791;03/03/2024;Senin;November;Q4;2024;Sore (16-20);Qtela;Snack; Rp14.000,00 ;3;15; Rp35.700,00 ; Rp24.258,00 ; Rp11.442,00 ;32,05;Singosari;Agus;Tunai;Member;5;
TRX-0792;14/02/2023;Kamis;Agustus;Q3;2024;Siang (12-16);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;9;15; Rp214.200,00 ; Rp144.822,00 ; Rp69.378,00 ;32,39;Batu;Dewi;Tunai;Member;5;
TRX-0793;15/02/2023;Senin;Mei;Q2;2023;Sore (16-20);Shampo Sunsilk;Kebersihan; Rp15.000,00 ;7;20; Rp84.000,00 ; Rp49.678,00 ; Rp34.322,00 ;40,86;Malang Kota;Rina;QRIS;Non-Member;3;
TRX-0794;07/02/2023;Rabu;Juli;Q3;2023;Siang (12-16);Indomie Goreng;Snack; Rp3.500,00 ;4;15; Rp11.900,00 ; Rp6.622,00 ; Rp5.278,00 ;44,35;Batu;Agus;Kartu Debit;Non-Member;3;
TRX-0795;07/02/2023;Senin;Oktober;Q4;2024;Sore (16-20);Susu Ultra;Minuman; Rp9.000,00 ;7;15; Rp53.550,00 ; Rp36.851,00 ; Rp16.699,00 ;31,18;Malang Kota;Budi;Kartu Debit;Member;2;
TRX-0796;26/03/2024;Sabtu;Juli;Q3;2024;Malam (20-22);Teh Botol;Minuman; Rp6.000,00 ;4;10; Rp21.600,00 ; Rp15.085,00 ; Rp6.515,00 ;30,16;Batu;Siti;QRIS;Member;1;
TRX-0797;16/03/2024;Sabtu;Mei;Q2;2024;Siang (12-16);Teh Botol;Minuman; Rp6.000,00 ;1;15; Rp5.100,00 ; Rp3.665,00 ; Rp1.435,00 ;28,14;Kepanjen;Budi;Tunai;Member;2;
TRX-0798;12/03/2024;Senin;Juni;Q2;2024;Siang (12-16);Kopi Kapal Api;Minuman; Rp12.000,00 ;8;0; Rp96.000,00 ; Rp55.479,00 ; Rp40.521,00 ;42,21;Kepanjen;Budi;Kartu Kredit;Member;3;
TRX-0799;19/11/2024;Jumat;Oktober;Q4;2023;Malam (20-22);Hand Sanitizer;Perawatan; Rp12.000,00 ;4;0; Rp48.000,00 ; Rp33.437,00 ; Rp14.563,00 ;30,34;Lawang;Rina;Kartu Debit;Non-Member;2;
TRX-0800;11/03/2023;Sabtu;April;Q2;2024;Malam (20-22);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;9;10; Rp226.800,00 ; Rp153.076,00 ; Rp73.724,00 ;32,51;Kepanjen;Agus;Tunai;Non-Member;1;
TRX-0801;31/03/2024;Sabtu;November;Q4;2023;Sore (16-20);Kapas Kecantikan;Perawatan; Rp8.000,00 ;3;10; Rp21.600,00 ; Rp14.548,00 ; Rp7.052,00 ;32,65;Singosari;Agus;Kartu Kredit;Non-Member;3;
TRX-0802;27/05/2024;Sabtu;Januari;Q1;2024;Siang (12-16);Kapas Kecantikan;Perawatan; Rp8.000,00 ;8;0; Rp64.000,00 ; Rp38.826,00 ; Rp25.174,00 ;39,33;Lawang;Budi;QRIS;Member;1;
TRX-0803;07/05/2023;Senin;Mei;Q2;2024;Sore (16-20);Deterjen Rinso;Kebersihan; Rp22.000,00 ;7;5; Rp146.300,00 ; Rp103.851,00 ; Rp42.449,00 ;29,02;Singosari;Agus;Kartu Kredit;Member;4;
TRX-0804;10/07/2024;Kamis;Februari;Q1;2023;Malam (20-22);Kopi Kapal Api;Minuman; Rp12.000,00 ;10;0; Rp120.000,00 ; Rp69.962,00 ; Rp50.038,00 ;41,70;Lawang;Siti;Kartu Debit;Non-Member;1;
TRX-0805;24/05/2023;Senin;Oktober;Q4;2024;Sore (16-20);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;4;0; Rp112.000,00 ; Rp70.696,00 ; Rp41.304,00 ;36,88;Singosari;Rina;QRIS;Non-Member;2;
TRX-0806;14/11/2023;Senin;September;Q3;2023;Malam (20-22);Cheetos;Snack; Rp11.000,00 ;10;15; Rp93.500,00 ; Rp64.801,00 ; Rp28.699,00 ;30,69;Malang Kota;Rina;Tunai;Non-Member;5;
TRX-0807;23/04/2024;Jumat;Maret;Q1;2023;Malam (20-22);Deodorant Rexona;Perawatan; Rp20.000,00 ;7;0; Rp140.000,00 ; Rp96.748,00 ; Rp43.252,00 ;30,89;Singosari;Siti;Voucher;Non-Member;4;
TRX-0808;15/06/2024;Minggu;April;Q2;2023;Pagi (08-12);Susu Ultra;Minuman; Rp9.000,00 ;6;20; Rp43.200,00 ; Rp24.808,00 ; Rp18.392,00 ;42,57;Kepanjen;Agus;Kartu Debit;Member;4;
TRX-0809;22/07/2023;Senin;Januari;Q1;2023;Siang (12-16);Aqua 1.5L;Minuman; Rp5.000,00 ;7;10; Rp31.500,00 ; Rp19.557,00 ; Rp11.943,00 ;37,91;Singosari;Agus;QRIS;Non-Member;2;
TRX-0810;06/11/2024;Sabtu;Desember;Q4;2024;Siang (12-16);Oreo;Snack; Rp10.000,00 ;8;0; Rp80.000,00 ; Rp50.836,00 ; Rp29.164,00 ;36,45;Malang Kota;Agus;Voucher;Member;2;
TRX-0811;09/08/2024;Kamis;Maret;Q1;2023;Pagi (08-12);Oreo;Snack; Rp10.000,00 ;5;20; Rp40.000,00 ; Rp24.780,00 ; Rp15.220,00 ;38,05;Batu;Rina;QRIS;Non-Member;1;
TRX-0812;04/11/2023;Senin;Januari;Q1;2024;Pagi (08-12);Pocari Sweat;Minuman; Rp8.000,00 ;2;0; Rp16.000,00 ; Rp8.881,00 ; Rp7.119,00 ;44,49;Kepanjen;Agus;Kartu Kredit;Member;1;
TRX-0813;06/11/2023;Sabtu;September;Q3;2023;Sore (16-20);Susu Ultra;Minuman; Rp9.000,00 ;1;0; Rp9.000,00 ; Rp5.273,00 ; Rp3.727,00 ;41,41;Malang Kota;Agus;Voucher;Non-Member;4;
TRX-0814;02/10/2023;Selasa;Desember;Q4;2023;Sore (16-20);Hand Sanitizer;Perawatan; Rp12.000,00 ;6;0; Rp72.000,00 ; Rp47.946,00 ; Rp24.054,00 ;33,41;Singosari;Siti;QRIS;Non-Member;4;
TRX-0815;15/08/2024;Selasa;September;Q3;2024;Pagi (08-12);Pocari Sweat;Minuman; Rp8.000,00 ;6;20; Rp38.400,00 ; Rp21.774,00 ; Rp16.626,00 ;43,30;Lawang;Agus;QRIS;Member;5;
TRX-0816;08/02/2024;Sabtu;Oktober;Q4;2023;Siang (12-16);Qtela;Snack; Rp14.000,00 ;8;10; Rp100.800,00 ; Rp67.198,00 ; Rp33.602,00 ;33,34;Lawang;Dewi;Kartu Kredit;Member;3;
TRX-0817;04/07/2024;Rabu;Januari;Q1;2023;Pagi (08-12);Sabun Lifebuoy;Kebersihan; Rp8.000,00 ;6;15; Rp40.800,00 ; Rp25.522,00 ; Rp15.278,00 ;37,45;Batu;Agus;Kartu Kredit;Non-Member;4;
TRX-0818;07/08/2024;Kamis;Mei;Q2;2024;Pagi (08-12);Kopi Kapal Api;Minuman; Rp12.000,00 ;5;10; Rp54.000,00 ; Rp31.491,00 ; Rp22.509,00 ;41,68;Kepanjen;Dewi;Voucher;Member;4;
TRX-0819;11/04/2023;Jumat;Maret;Q1;2023;Siang (12-16);Softex;Kebersihan; Rp18.000,00 ;8;0; Rp144.000,00 ; Rp101.144,00 ; Rp42.856,00 ;29,76;Malang Kota;Agus;Voucher;Member;2;
TRX-0820;10/02/2023;Sabtu;Juni;Q2;2023;Siang (12-16);Aqua 1.5L;Minuman; Rp5.000,00 ;7;15; Rp29.750,00 ; Rp16.510,00 ; Rp13.240,00 ;44,50;Singosari;Agus;Kartu Debit;Non-Member;4;
TRX-0821;08/02/2024;Minggu;November;Q4;2024;Pagi (08-12);Teh Botol;Minuman; Rp6.000,00 ;9;15; Rp45.900,00 ; Rp30.905,00 ; Rp14.995,00 ;32,67;Malang Kota;Siti;QRIS;Non-Member;4;
TRX-0822;14/01/2024;Jumat;Januari;Q1;2024;Pagi (08-12);Hand Sanitizer;Perawatan; Rp12.000,00 ;4;0; Rp48.000,00 ; Rp28.514,00 ; Rp19.486,00 ;40,60;Singosari;Rina;Tunai;Non-Member;5;
TRX-0823;21/08/2024;Rabu;Juli;Q3;2023;Sore (16-20);Susu Ultra;Minuman; Rp9.000,00 ;6;0; Rp54.000,00 ; Rp37.534,00 ; Rp16.466,00 ;30,49;Lawang;Dewi;Tunai;Member;5;
TRX-0824;21/01/2023;Selasa;Juli;Q3;2024;Siang (12-16);Indomie Goreng;Snack; Rp3.500,00 ;7;0; Rp24.500,00 ; Rp16.687,00 ; Rp7.813,00 ;31,89;Kepanjen;Dewi;Voucher;Member;4;
TRX-0825;16/06/2024;Selasa;Januari;Q1;2023;Malam (20-22);Hand Sanitizer;Perawatan; Rp12.000,00 ;6;0; Rp72.000,00 ; Rp49.590,00 ; Rp22.410,00 ;31,13;Singosari;Budi;Kartu Kredit;Member;5;
TRX-0826;30/12/2023;Rabu;Oktober;Q4;2023;Malam (20-22);Chitato;Snack; Rp12.000,00 ;10;0; Rp120.000,00 ; Rp72.301,00 ; Rp47.699,00 ;39,75;Malang Kota;Siti;Voucher;Member;4;
TRX-0827;23/12/2024;Kamis;Oktober;Q4;2023;Siang (12-16);Kecap ABC;Bumbu Dapur; Rp14.000,00 ;6;0; Rp84.000,00 ; Rp58.022,00 ; Rp25.978,00 ;30,93;Kepanjen;Budi;Tunai;Non-Member;4;
TRX-0828;31/05/2023;Jumat;November;Q4;2023;Malam (20-22);Chitato;Snack; Rp12.000,00 ;9;5; Rp102.600,00 ; Rp62.315,00 ; Rp40.285,00 ;39,26;Lawang;Siti;Kartu Kredit;Member;5;
TRX-0829;06/10/2023;Selasa;Oktober;Q4;2023;Sore (16-20);Shampo Sunsilk;Kebersihan; Rp15.000,00 ;9;5; Rp128.250,00 ; Rp72.659,00 ; Rp55.591,00 ;43,35;Singosari;Dewi;Tunai;Non-Member;2;
TRX-0830;24/02/2023;Rabu;Agustus;Q3;2024;Pagi (08-12);Indomie Goreng;Snack; Rp3.500,00 ;8;0; Rp28.000,00 ; Rp19.671,00 ; Rp8.329,00 ;29,75;Kepanjen;Budi;QRIS;Non-Member;5;
TRX-0831;04/05/2024;Sabtu;April;Q2;2023;Malam (20-22);Indomie Goreng;Snack; Rp3.500,00 ;7;15; Rp20.825,00 ; Rp14.433,00 ; Rp6.392,00 ;30,69;Malang Kota;Rina;Kartu Debit;Member;1;
TRX-0832;30/06/2023;Senin;Mei;Q2;2023;Pagi (08-12);Lip Balm Nivea;Perawatan; Rp18.000,00 ;10;5; Rp171.000,00 ; Rp122.240,00 ; Rp48.760,00 ;28,51;Lawang;Budi;Tunai;Member;4;
TRX-0833;20/10/2023;Rabu;Mei;Q2;2024;Sore (16-20);Softex;Kebersihan; Rp18.000,00 ;3;15; Rp45.900,00 ; Rp31.060,00 ; Rp14.840,00 ;32,33;Malang Kota;Agus;Kartu Kredit;Non-Member;3;
TRX-0834;06/12/2023;Kamis;Januari;Q1;2023;Malam (20-22);Aqua 1.5L;Minuman; Rp5.000,00 ;2;0; Rp10.000,00 ; Rp6.332,00 ; Rp3.668,00 ;36,68;Batu;Budi;Tunai;Non-Member;1;
TRX-0835;17/10/2024;Jumat;Agustus;Q3;2024;Pagi (08-12);Indomie Goreng;Snack; Rp3.500,00 ;8;15; Rp23.800,00 ; Rp15.933,00 ; Rp7.867,00 ;33,05;Singosari;Dewi;QRIS;Non-Member;1;
TRX-0836;08/01/2023;Kamis;Juli;Q3;2024;Pagi (08-12);Indomie Goreng;Snack; Rp3.500,00 ;1;5; Rp3.325,00 ; Rp2.143,00 ; Rp1.182,00 ;35,55;Batu;Dewi;Kartu Kredit;Member;2;
TRX-0837;11/12/2024;Selasa;November;Q4;2024;Pagi (08-12);Teh Botol;Minuman; Rp6.000,00 ;10;15; Rp51.000,00 ; Rp29.610,00 ; Rp21.390,00 ;41,94;Batu;Agus;Kartu Debit;Member;2;
TRX-0838;22/09/2024;Minggu;Agustus;Q3;2024;Sore (16-20);Oreo;Snack; Rp10.000,00 ;2;10; Rp18.000,00 ; Rp10.686,00 ; Rp7.314,00 ;40,63;Malang Kota;Rina;Tunai;Non-Member;5;
TRX-0839;28/11/2024;Minggu;Juni;Q2;2023;Malam (20-22);Kecap ABC;Bumbu Dapur; Rp14.000,00 ;4;0; Rp56.000,00 ; Rp31.240,00 ; Rp24.760,00 ;44,21;Batu;Siti;Voucher;Member;5;
TRX-0840;11/06/2024;Jumat;Mei;Q2;2024;Siang (12-16);Softex;Kebersihan; Rp18.000,00 ;6;10; Rp97.200,00 ; Rp62.353,00 ; Rp34.847,00 ;35,85;Kepanjen;Rina;Tunai;Member;2;
TRX-0841;16/06/2024;Jumat;Mei;Q2;2023;Siang (12-16);Shampo Sunsilk;Kebersihan; Rp15.000,00 ;3;10; Rp40.500,00 ; Rp26.076,00 ; Rp14.424,00 ;35,61;Batu;Siti;Kartu Debit;Non-Member;1;
TRX-0842;11/02/2024;Rabu;Juli;Q3;2024;Sore (16-20);Pasta Gigi Pepsodent;Kebersihan; Rp12.000,00 ;7;15; Rp71.400,00 ; Rp50.239,00 ; Rp21.161,00 ;29,64;Lawang;Agus;Tunai;Non-Member;2;
TRX-0843;03/02/2023;Selasa;Juli;Q3;2024;Siang (12-16);Chitato;Snack; Rp12.000,00 ;5;15; Rp51.000,00 ; Rp34.091,00 ; Rp16.909,00 ;33,15;Kepanjen;Siti;Voucher;Non-Member;2;
TRX-0844;25/03/2023;Senin;November;Q4;2023;Pagi (08-12);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;1;10; Rp25.200,00 ; Rp14.920,00 ; Rp10.280,00 ;40,79;Singosari;Rina;Voucher;Non-Member;1;
TRX-0845;25/01/2023;Senin;Desember;Q4;2023;Pagi (08-12);Pocari Sweat;Minuman; Rp8.000,00 ;6;20; Rp38.400,00 ; Rp22.904,00 ; Rp15.496,00 ;40,35;Kepanjen;Siti;Tunai;Non-Member;2;
TRX-0846;14/07/2023;Selasa;Januari;Q1;2024;Pagi (08-12);Aqua 1.5L;Minuman; Rp5.000,00 ;3;10; Rp13.500,00 ; Rp9.097,00 ; Rp4.403,00 ;32,61;Singosari;Dewi;Kartu Kredit;Non-Member;5;
TRX-0847;05/02/2023;Senin;Oktober;Q4;2023;Siang (12-16);Lip Balm Nivea;Perawatan; Rp18.000,00 ;10;0; Rp180.000,00 ; Rp126.435,00 ; Rp53.565,00 ;29,76;Kepanjen;Siti;Kartu Kredit;Non-Member;5;
TRX-0848;31/05/2024;Kamis;Juli;Q3;2024;Siang (12-16);Hand Sanitizer;Perawatan; Rp12.000,00 ;8;10; Rp86.400,00 ; Rp49.394,00 ; Rp37.006,00 ;42,83;Malang Kota;Dewi;QRIS;Member;4;
TRX-0849;05/11/2023;Minggu;Agustus;Q3;2024;Siang (12-16);Sabun Lifebuoy;Kebersihan; Rp8.000,00 ;6;15; Rp40.800,00 ; Rp27.833,00 ; Rp12.967,00 ;31,78;Batu;Agus;Kartu Kredit;Non-Member;3;
TRX-0850;21/10/2024;Rabu;April;Q2;2024;Sore (16-20);Lip Balm Nivea;Perawatan; Rp18.000,00 ;5;5; Rp85.500,00 ; Rp54.592,00 ; Rp30.908,00 ;36,15;Kepanjen;Siti;Tunai;Non-Member;3;
TRX-0851;20/08/2023;Senin;April;Q2;2023;Malam (20-22);Aqua 1.5L;Minuman; Rp5.000,00 ;4;0; Rp20.000,00 ; Rp11.561,00 ; Rp8.439,00 ;42,20;Malang Kota;Rina;Kartu Debit;Member;4;
TRX-0852;20/09/2023;Minggu;November;Q4;2024;Pagi (08-12);Deodorant Rexona;Perawatan; Rp20.000,00 ;8;5; Rp152.000,00 ; Rp96.908,00 ; Rp55.092,00 ;36,24;Batu;Rina;Kartu Kredit;Member;1;
TRX-0853;21/11/2024;Senin;Maret;Q1;2024;Malam (20-22);Lip Balm Nivea;Perawatan; Rp18.000,00 ;4;15; Rp61.200,00 ; Rp40.539,00 ; Rp20.661,00 ;33,76;Batu;Dewi;Tunai;Member;5;
TRX-0854;08/11/2023;Sabtu;Agustus;Q3;2023;Malam (20-22);Chitato;Snack; Rp12.000,00 ;6;20; Rp57.600,00 ; Rp32.985,00 ; Rp24.615,00 ;42,73;Singosari;Rina;Kartu Kredit;Non-Member;2;
TRX-0855;20/07/2024;Kamis;Januari;Q1;2024;Malam (20-22);Pocari Sweat;Minuman; Rp8.000,00 ;4;20; Rp25.600,00 ; Rp16.426,00 ; Rp9.174,00 ;35,84;Malang Kota;Siti;Kartu Debit;Non-Member;3;
TRX-0856;12/04/2023;Senin;Agustus;Q3;2023;Malam (20-22);Susu Ultra;Minuman; Rp9.000,00 ;7;0; Rp63.000,00 ; Rp44.536,00 ; Rp18.464,00 ;29,31;Batu;Rina;Kartu Kredit;Member;3;
TRX-0857;21/07/2024;Sabtu;Januari;Q1;2023;Malam (20-22);Hand Sanitizer;Perawatan; Rp12.000,00 ;6;0; Rp72.000,00 ; Rp43.932,00 ; Rp28.068,00 ;38,98;Malang Kota;Siti;QRIS;Non-Member;1;
